2.860046753,20.60648847
2.659307977,15.02566074
4.691742307,27.12905696
0.05079163479,10.62738207
0.9767619458,9.030649581
2.349224239,22.88184381
1.493073453,14.53403653
2.462769172,21.37147232
3.562795903,25.23783152
3.270376232,25.95785402
1.159164735,17.8326841
0.960284713,11.94829198
2.493383416,22.2215089
2.199239479,19.72738967
4.928023475,34.9748108
1.724236945,17.39734996
1.865076403,21.87287713
2.329050642,25.46738619
3.740342479,26.50429052
2.561528863,20.57967923
1.901484263,16.15003582
4.458232412,33.28407126
3.007924243,29.03692546
2.245423329,17.94928911
3.42729631,20.87893919
3.311312779,24.02771241
4.031690991,22.31064715
4.449545773,35.58237553
3.018958921,20.60141681
0.1140560619,4.961758588
2.585461156,23.6555402
1.998977384,15.97261535
0.7936834004,14.17916347
1.346357824,16.54354267
1.867642086,22.85513383
3.313186089,25.82035961
2.196104242,20.66213986
3.756215481,26.94047615
4.191002488,33.19423227
3.632353382,24.95295697
4.038675537,30.5138957
1.364272092,19.69027184
3.453932443,29.24310394
2.587583624,18.77812648
2.096810491,18.35588253
